id,location,date,new_cases,new_deaths,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,female_smokers,male_smokers,gdp_per_capita,handwashing_facilities,hospital_beds_per_thousand
8105,Macedonia,2020-04-18,36,3,,2083380,82.6,39.1,13.26,8.16,,,13111.214,,4.28
8106,Macedonia,2020-04-19,53,0,,2083380,82.6,39.1,13.26,8.16,,,13111.214,,4.28
8107,Macedonia,2020-04-20,37,2,,2083380,82.6,39.1,13.26,8.16,,,13111.214,,4.28
8108,Macedonia,2020-04-21,18,3,,2083380,82.6,39.1,13.26,8.16,,,13111.214,,4.28
8109,Macedonia,2020-04-22,6,1,,2083380,82.6,39.1,13.26,8.16,,,13111.214,,4.28
8110,Macedonia,2020-04-23,28,1,,2083380,82.6,39.1,13.26,8.16,,,13111.214,,4.28
8111,Macedonia,2020-04-24,41,0,,2083380,82.6,39.1,13.26,8.16,,,13111.214,,4.28
8112,Macedonia,2020-04-25,26,1,,2083380,82.6,39.1,13.26,8.16,,,13111.214,,4.28
8113,Macedonia,2020-04-26,41,2,,2083380,82.6,39.1,13.26,8.16,,,13111.214,,4.28
8114,Macedonia,2020-04-27,19,2,,2083380,82.6,39.1,13.26,8.16,,,13111.214,,4.28
8115,Macedonia,2020-04-28,13,4,,2083380,82.6,39.1,13.26,8.16,,,13111.214,,4.28
8116,Macedonia,2020-04-29,22,6,,2083380,82.6,39.1,13.26,8.16,,,13111.214,,4.28
8117,Macedonia,2020-04-30,21,2,,2083380,82.6,39.1,13.26,8.16,,,13111.214,,4.28
8118,Madagascar,2020-03-21,3,0,82.41,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8119,Madagascar,2020-03-22,0,0,82.41,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8120,Madagascar,2020-03-23,0,0,91.67,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8121,Madagascar,2020-03-24,14,0,91.67,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8122,Madagascar,2020-03-25,2,0,91.67,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8123,Madagascar,2020-03-26,0,0,91.67,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8124,Madagascar,2020-03-27,4,0,91.67,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8125,Madagascar,2020-03-28,1,0,91.67,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8126,Madagascar,2020-03-29,4,0,91.67,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8127,Madagascar,2020-03-30,9,0,91.67,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8128,Madagascar,2020-03-31,7,0,91.67,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8129,Madagascar,2020-04-01,2,0,91.67,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8130,Madagascar,2020-04-02,8,0,91.67,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8131,Madagascar,2020-04-03,5,0,91.67,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8132,Madagascar,2020-04-04,6,0,91.67,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8133,Madagascar,2020-04-05,6,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8134,Madagascar,2020-04-06,1,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8135,Madagascar,2020-04-07,5,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8136,Madagascar,2020-04-08,8,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8137,Madagascar,2020-04-09,8,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8138,Madagascar,2020-04-10,0,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8139,Madagascar,2020-04-11,9,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8140,Madagascar,2020-04-12,0,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8141,Madagascar,2020-04-13,4,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8142,Madagascar,2020-04-14,0,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8143,Madagascar,2020-04-15,2,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8144,Madagascar,2020-04-16,2,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8145,Madagascar,2020-04-17,1,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8146,Madagascar,2020-04-18,6,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8147,Madagascar,2020-04-19,0,0,95.37,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8148,Madagascar,2020-04-20,4,0,72.22,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8149,Madagascar,2020-04-21,0,0,72.22,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8150,Madagascar,2020-04-22,0,0,61.11,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8151,Madagascar,2020-04-23,0,0,61.11,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8152,Madagascar,2020-04-24,0,0,61.11,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8153,Madagascar,2020-04-25,1,0,61.11,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8154,Madagascar,2020-04-26,2,0,61.11,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8155,Madagascar,2020-04-27,0,0,58.33,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8156,Madagascar,2020-04-28,4,0,58.33,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8157,Madagascar,2020-04-29,0,0,58.33,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8158,Madagascar,2020-04-30,0,0,58.33,27691019,43.951,19.6,2.929,1.686,,,1416.44,50.54,0.2
8159,Malawi,2020-04-03,3,0,50,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8160,Malawi,2020-04-04,0,0,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8161,Malawi,2020-04-05,1,0,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8162,Malawi,2020-04-06,0,0,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8163,Malawi,2020-04-07,1,0,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8164,Malawi,2020-04-08,3,1,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8165,Malawi,2020-04-09,0,0,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8166,Malawi,2020-04-10,0,0,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8167,Malawi,2020-04-11,1,0,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8168,Malawi,2020-04-12,3,1,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8169,Malawi,2020-04-13,1,0,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8170,Malawi,2020-04-14,3,0,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8171,Malawi,2020-04-15,0,0,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8172,Malawi,2020-04-16,0,0,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8173,Malawi,2020-04-17,0,0,53.7,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8174,Malawi,2020-04-18,1,0,57.41,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8175,Malawi,2020-04-19,0,0,57.41,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8176,Malawi,2020-04-20,0,0,57.41,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8177,Malawi,2020-04-21,0,0,57.41,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8178,Malawi,2020-04-22,1,0,57.41,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8179,Malawi,2020-04-23,5,1,57.41,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8180,Malawi,2020-04-24,10,0,57.41,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8181,Malawi,2020-04-25,0,0,57.41,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8182,Malawi,2020-04-26,0,0,57.41,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8183,Malawi,2020-04-27,1,0,57.41,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8184,Malawi,2020-04-28,2,0,57.41,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8185,Malawi,2020-04-29,0,0,57.41,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8186,Malawi,2020-04-30,0,0,57.41,19129955,197.519,18.1,2.979,1.783,4.4,24.7,1095.042,8.704,1.3
8187,Malaysia,2019-12-31,0,0,,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8188,Malaysia,2020-01-01,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8189,Malaysia,2020-01-02,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8190,Malaysia,2020-01-03,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8191,Malaysia,2020-01-04,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8192,Malaysia,2020-01-05,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8193,Malaysia,2020-01-06,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8194,Malaysia,2020-01-07,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8195,Malaysia,2020-01-08,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8196,Malaysia,2020-01-09,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8197,Malaysia,2020-01-10,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8198,Malaysia,2020-01-11,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8199,Malaysia,2020-01-12,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8200,Malaysia,2020-01-13,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8201,Malaysia,2020-01-14,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8202,Malaysia,2020-01-15,0,0,0,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8203,Malaysia,2020-01-16,0,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8204,Malaysia,2020-01-17,0,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8205,Malaysia,2020-01-18,0,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8206,Malaysia,2020-01-19,0,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8207,Malaysia,2020-01-20,0,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8208,Malaysia,2020-01-21,0,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8209,Malaysia,2020-01-22,0,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8210,Malaysia,2020-01-23,0,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8211,Malaysia,2020-01-24,0,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8212,Malaysia,2020-01-25,3,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8213,Malaysia,2020-01-26,1,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8214,Malaysia,2020-01-27,0,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8215,Malaysia,2020-01-28,0,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8216,Malaysia,2020-01-29,3,0,11.11,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8217,Malaysia,2020-01-30,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8218,Malaysia,2020-01-31,1,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8219,Malaysia,2020-02-01,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8220,Malaysia,2020-02-02,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8221,Malaysia,2020-02-03,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8222,Malaysia,2020-02-04,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8223,Malaysia,2020-02-05,2,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8224,Malaysia,2020-02-06,2,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8225,Malaysia,2020-02-07,2,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8226,Malaysia,2020-02-08,1,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8227,Malaysia,2020-02-09,1,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8228,Malaysia,2020-02-10,2,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8229,Malaysia,2020-02-11,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8230,Malaysia,2020-02-12,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8231,Malaysia,2020-02-13,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8232,Malaysia,2020-02-14,1,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8233,Malaysia,2020-02-15,2,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8234,Malaysia,2020-02-16,1,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8235,Malaysia,2020-02-17,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8236,Malaysia,2020-02-18,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8237,Malaysia,2020-02-19,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8238,Malaysia,2020-02-20,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8239,Malaysia,2020-02-21,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8240,Malaysia,2020-02-22,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8241,Malaysia,2020-02-23,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8242,Malaysia,2020-02-24,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8243,Malaysia,2020-02-25,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8244,Malaysia,2020-02-26,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8245,Malaysia,2020-02-27,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8246,Malaysia,2020-02-28,1,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8247,Malaysia,2020-02-29,2,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8248,Malaysia,2020-03-01,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8249,Malaysia,2020-03-02,4,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8250,Malaysia,2020-03-03,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8251,Malaysia,2020-03-04,7,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8252,Malaysia,2020-03-05,14,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8253,Malaysia,2020-03-06,0,0,19.44,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8254,Malaysia,2020-03-07,33,0,22.22,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8255,Malaysia,2020-03-08,10,0,22.22,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8256,Malaysia,2020-03-09,6,0,22.22,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8257,Malaysia,2020-03-10,18,0,22.22,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8258,Malaysia,2020-03-11,12,0,22.22,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8259,Malaysia,2020-03-12,20,0,27.78,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8260,Malaysia,2020-03-13,9,0,27.78,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8261,Malaysia,2020-03-14,39,0,31.48,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8262,Malaysia,2020-03-15,41,0,31.48,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8263,Malaysia,2020-03-16,190,0,31.48,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8264,Malaysia,2020-03-17,125,0,31.48,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8265,Malaysia,2020-03-18,120,2,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8266,Malaysia,2020-03-19,117,0,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8267,Malaysia,2020-03-20,110,0,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8268,Malaysia,2020-03-21,130,0,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8269,Malaysia,2020-03-22,153,2,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8270,Malaysia,2020-03-23,123,6,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8271,Malaysia,2020-03-24,212,4,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8272,Malaysia,2020-03-25,106,1,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8273,Malaysia,2020-03-26,172,4,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8274,Malaysia,2020-03-27,235,4,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8275,Malaysia,2020-03-28,130,3,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8276,Malaysia,2020-03-29,159,1,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8277,Malaysia,2020-03-30,150,7,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8278,Malaysia,2020-03-31,156,3,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8279,Malaysia,2020-04-01,140,6,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8280,Malaysia,2020-04-02,142,2,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8281,Malaysia,2020-04-03,208,5,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8282,Malaysia,2020-04-04,217,3,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8283,Malaysia,2020-04-05,150,4,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8284,Malaysia,2020-04-06,179,4,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8285,Malaysia,2020-04-07,131,1,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8286,Malaysia,2020-04-08,170,1,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8287,Malaysia,2020-04-09,156,2,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8288,Malaysia,2020-04-10,109,2,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8289,Malaysia,2020-04-11,118,3,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8290,Malaysia,2020-04-12,184,3,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8291,Malaysia,2020-04-13,153,3,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8292,Malaysia,2020-04-14,134,1,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8293,Malaysia,2020-04-15,170,5,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8294,Malaysia,2020-04-16,85,1,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8295,Malaysia,2020-04-17,110,1,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8296,Malaysia,2020-04-18,69,2,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8297,Malaysia,2020-04-19,54,2,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8298,Malaysia,2020-04-20,84,1,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8299,Malaysia,2020-04-21,36,0,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8300,Malaysia,2020-04-22,57,3,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8301,Malaysia,2020-04-23,50,1,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8302,Malaysia,2020-04-24,71,2,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8303,Malaysia,2020-04-25,88,1,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8304,Malaysia,2020-04-26,51,2,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8305,Malaysia,2020-04-27,38,0,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8306,Malaysia,2020-04-28,40,1,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8307,Malaysia,2020-04-29,31,1,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8308,Malaysia,2020-04-30,94,0,73.15,32365998,96.254,29.9,6.293,3.407,1,42.4,26808.164,,1.9
8309,Maldives,2020-03-08,2,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8310,Maldives,2020-03-09,2,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8311,Maldives,2020-03-11,2,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8312,Maldives,2020-03-12,2,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8313,Maldives,2020-03-14,1,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8314,Maldives,2020-03-15,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8315,Maldives,2020-03-16,4,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8316,Maldives,2020-03-17,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8317,Maldives,2020-03-18,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8318,Maldives,2020-03-19,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8319,Maldives,2020-03-20,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8320,Maldives,2020-03-21,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8321,Maldives,2020-03-22,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8322,Maldives,2020-03-23,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8323,Maldives,2020-03-24,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8324,Maldives,2020-03-25,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8325,Maldives,2020-03-26,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8326,Maldives,2020-03-27,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8327,Maldives,2020-03-28,1,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8328,Maldives,2020-03-29,2,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8329,Maldives,2020-03-30,1,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8330,Maldives,2020-03-31,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8331,Maldives,2020-04-01,1,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8332,Maldives,2020-04-02,1,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8333,Maldives,2020-04-03,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8334,Maldives,2020-04-04,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8335,Maldives,2020-04-05,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8336,Maldives,2020-04-06,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8337,Maldives,2020-04-07,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
8338,Maldives,2020-04-08,0,0,,540542,1454.433,30.6,4.12,2.875,2.1,55,15183.616,95.803,
